app,len,t,metric,value
Original,120,0.02,cycles,203781284486
Original,120,0.02,cycles,203925678474
Original,120,0.02,cycles,203905320315
Original,120,0.02,cycles,203870348966
Original,120,0.02,cycles,203811061586
Original,120,0.02,cycles,203836588644
Original,120,0.02,cycles,203816299078
Original,120,0.02,cycles,203809980620
Original,120,0.02,cycles,203786377103
Original,120,0.02,cycles,203943449182
