app,len,t,metric,value
Original,440,0.02,cycles,5235646499698
Original,440,0.02,cycles,5239050014421
Original,440,0.02,cycles,5237766997235
Original,440,0.02,cycles,5231879225727
Original,440,0.02,cycles,5232991501987
Original,440,0.02,cycles,5238804878341
Original,440,0.02,cycles,5234882364359
Original,440,0.02,cycles,5235503115662
Original,440,0.02,cycles,5236151658062
Original,440,0.02,cycles,5233731713809
