app,len,t,metric,value
Original,184,0.02,cycles,506548670024
Original,184,0.02,cycles,506489868358
Original,184,0.02,cycles,506417216178
Original,184,0.02,cycles,506421215018
Original,184,0.02,cycles,506369697093
Original,184,0.02,cycles,506554799985
Original,184,0.02,cycles,506451698249
Original,184,0.02,cycles,506634847184
Original,184,0.02,cycles,506491797204
Original,184,0.02,cycles,506607507691
