app,len,t,metric,value
Original,472,0.02,branches,27130604632
Original,472,0.02,branches,27063419904
Original,472,0.02,branches,29308793646
Original,472,0.02,branches,27058242335
Original,472,0.02,branches,27112162990
Original,472,0.02,branches,27062901427
Original,472,0.02,branches,27061838721
Original,472,0.02,branches,27056149252
Original,472,0.02,branches,27117559397
Original,472,0.02,branches,27071345571
