app,len,t,metric,value
Original,280,0.02,cycles,1631208857824
Original,280,0.02,cycles,1630534040588
Original,280,0.02,cycles,1630617573276
Original,280,0.02,cycles,1645496199953
Original,280,0.02,cycles,1630535138405
Original,280,0.02,cycles,1630544485617
Original,280,0.02,cycles,1630054694245
Original,280,0.02,cycles,1630434489737
Original,280,0.02,cycles,1630217470986
Original,280,0.02,cycles,1630166543378
