app,len,t,metric,value
Original,344,0.02,cycles,3098581181425
Original,344,0.02,cycles,3098954687198
Original,344,0.02,cycles,3098333812116
Original,344,0.02,cycles,3099336583348
Original,344,0.02,cycles,3098267881485
Original,344,0.02,cycles,3097975251735
Original,344,0.02,cycles,3097776442518
Original,344,0.02,cycles,3097854928011
Original,344,0.02,cycles,3097849009232
Original,344,0.02,cycles,3097847196105
