app,len,t,metric,value
Original,152,0.02,cycles,364187807126
Original,152,0.02,cycles,364234793016
Original,152,0.02,cycles,365113235178
Original,152,0.02,cycles,364406656553
Original,152,0.02,cycles,364356008866
Original,152,0.02,cycles,364412596929
Original,152,0.02,cycles,364270076613
Original,152,0.02,cycles,364324856897
Original,152,0.02,cycles,364402657619
Original,152,0.02,cycles,364169363633
