app,len,t,metric,value
Original,152,0.02,cycles,390550628226
Original,152,0.02,cycles,388159466658
Original,152,0.02,cycles,390452911814
Original,152,0.02,cycles,389786714600
Original,152,0.02,cycles,390342157436
Original,152,0.02,cycles,390254286454
Original,152,0.02,cycles,385956827979
Original,152,0.02,cycles,386520965365
Original,152,0.02,cycles,388485220486
Original,152,0.02,cycles,390111253734
