app,len,t,metric,value
Original,248,0.02,cycles,1089796697155
Original,248,0.02,cycles,1084206200969
Original,248,0.02,cycles,1085309818772
Original,248,0.02,cycles,1088784873657
Original,248,0.02,cycles,1083290547691
Original,248,0.02,cycles,1093666539553
Original,248,0.02,cycles,1088891260291
Original,248,0.02,cycles,1088926577847
Original,248,0.02,cycles,1089428453952
Original,248,0.02,cycles,1089683534013
