app,len,t,metric,value
Original,440,0.02,cycles,5242622784270
Original,440,0.02,cycles,5243887565848
Original,440,0.02,cycles,5269213197694
Original,440,0.02,cycles,5242111977584
Original,440,0.02,cycles,5252039269677
Original,440,0.02,cycles,5238715520830
Original,440,0.02,cycles,5263779973952
Original,440,0.02,cycles,5235860681744
Original,440,0.02,cycles,5247772982936
Original,440,0.02,cycles,5303918064392
