app,len,t,metric,value
Original,184,0.02,cycles,516273288094
Original,184,0.02,cycles,516144444198
Original,184,0.02,cycles,516019173295
Original,184,0.02,cycles,516137514235
Original,184,0.02,cycles,516149175284
Original,184,0.02,cycles,515999187738
Original,184,0.02,cycles,516002341035
Original,184,0.02,cycles,516067607922
Original,184,0.02,cycles,516081590805
Original,184,0.02,cycles,516056357735
