app,len,t,metric,value
Original,440,0.02,branches,27323905567
Original,440,0.02,branches,27539849881
Original,440,0.02,branches,32633992287
Original,440,0.02,branches,27666220025
Original,440,0.02,branches,30045796844
Original,440,0.02,branches,27257148046
Original,440,0.02,branches,30468158266
Original,440,0.02,branches,27328452506
Original,440,0.02,branches,35694055004
Original,440,0.02,branches,35714332392
