app,len,t,metric,value
Original,120,0.02,cycles,9800987
Original,120,0.02,cycles,10536083
Original,120,0.02,cycles,9328512
Original,120,0.02,cycles,10115695
Original,120,0.02,cycles,10312659
Original,120,0.02,cycles,9866066
Original,120,0.02,cycles,10574200
Original,120,0.02,cycles,9707554
Original,120,0.02,cycles,9117122
Original,120,0.02,cycles,10258667
